_key,_from,_to,exposure
23667,persons/1605,persons/3693,CASUAL
23668,persons/6298,persons/4017,CASUAL
23669,persons/819,persons/3279,DISTANT
23670,persons/5537,persons/6758,CLOSE
23671,persons/6153,persons/8073,DISTANT
23672,persons/1310,persons/6814,CLOSE
23673,persons/8300,persons/143,CLOSE
23674,persons/5796,persons/5569,CASUAL
23675,persons/989,persons/482,DISTANT
23676,persons/9723,persons/3804,CLOSE
23677,persons/4527,persons/8142,CLOSE
23678,persons/9544,persons/6553,DISTANT
23679,persons/6526,persons/7516,CLOSE
23680,persons/7957,persons/6259,DISTANT
23681,persons/9002,persons/3211,CLOSE
23682,persons/2025,persons/9228,CLOSE
23683,persons/5050,persons/104,CASUAL
23684,persons/6931,persons/6394,CASUAL
23685,persons/4924,persons/4724,CASUAL
23686,persons/6044,persons/1790,DISTANT
23687,persons/4605,persons/9417,DISTANT
23688,persons/8540,persons/1728,CLOSE
23689,persons/443,persons/6198,CLOSE
23690,persons/441,persons/5246,CASUAL
23691,persons/7885,persons/1799,CASUAL
23692,persons/1302,persons/6912,DISTANT
23693,persons/2217,persons/406,DISTANT
23694,persons/8174,persons/8269,CLOSE
23695,persons/8819,persons/5490,CLOSE
23696,persons/6582,persons/7054,CLOSE
23697,persons/81,persons/567,CASUAL
23698,persons/7665,persons/2431,CLOSE
23699,persons/3545,persons/1529,CASUAL
23700,persons/6779,persons/6097,DISTANT
23701,persons/1230,persons/2742,CASUAL
23702,persons/378,persons/8238,DISTANT
23703,persons/2181,persons/8843,CLOSE
23704,persons/669,persons/4345,CASUAL
23705,persons/9909,persons/2576,DISTANT
23706,persons/1421,persons/829,DISTANT
23707,persons/3427,persons/138,CASUAL
23708,persons/6697,persons/9053,DISTANT
23709,persons/6009,persons/5186,DISTANT
23710,persons/2958,persons/2228,DISTANT
23711,persons/9629,persons/7625,CLOSE
23712,persons/4083,persons/9387,CLOSE
23713,persons/8030,persons/62,CASUAL
23714,persons/510,persons/7549,CLOSE
23715,persons/9790,persons/1425,CLOSE
23716,persons/7968,persons/1278,CASUAL
23717,persons/6326,persons/7747,CASUAL
23718,persons/6177,persons/8544,CASUAL
23719,persons/5338,persons/1723,DISTANT
23720,persons/7060,persons/7635,CASUAL
23721,persons/6925,persons/3279,CASUAL
23722,persons/6705,persons/8586,DISTANT
23723,persons/404,persons/3300,DISTANT
23724,persons/3127,persons/6106,CASUAL
23725,persons/6372,persons/9278,DISTANT
23726,persons/5474,persons/1274,CASUAL
23727,persons/1249,persons/3360,CASUAL
23728,persons/3661,persons/7466,CASUAL
23729,persons/7052,persons/887,CLOSE
23730,persons/4293,persons/8610,CASUAL
23731,persons/800,persons/5482,CLOSE
23732,persons/1922,persons/8952,CLOSE
23733,persons/1307,persons/833,DISTANT
23734,persons/6055,persons/4950,CASUAL
23735,persons/5776,persons/529,CLOSE
23736,persons/8478,persons/7219,DISTANT
23737,persons/7876,persons/8652,CASUAL
23738,persons/6056,persons/4519,CASUAL
23739,persons/8317,persons/7725,DISTANT
23740,persons/9256,persons/658,CLOSE
23741,persons/8578,persons/5327,CLOSE
23742,persons/291,persons/5079,CLOSE
23743,persons/1245,persons/929,DISTANT
23744,persons/8934,persons/3067,DISTANT
23745,persons/3669,persons/2154,CASUAL
23746,persons/6755,persons/6277,CASUAL
23747,persons/6496,persons/8358,CLOSE
23748,persons/8382,persons/2337,CASUAL
23749,persons/5204,persons/5338,CLOSE
23750,persons/3480,persons/2608,CLOSE
23751,persons/1032,persons/8787,CASUAL
23752,persons/9004,persons/399,CASUAL
23753,persons/381,persons/2778,CASUAL
23754,persons/6083,persons/551,DISTANT
23755,persons/5398,persons/7735,DISTANT
23756,persons/6597,persons/4097,CASUAL
23757,persons/7514,persons/3169,DISTANT
23758,persons/6935,persons/7901,CLOSE
23759,persons/309,persons/8284,DISTANT
23760,persons/889,persons/5696,CLOSE
23761,persons/1372,persons/3625,CLOSE
23762,persons/3275,persons/3050,DISTANT
23763,persons/4678,persons/9831,DISTANT
23764,persons/5308,persons/8251,CLOSE
23765,persons/2469,persons/5920,CASUAL
23766,persons/3824,persons/6478,CLOSE
23767,persons/5973,persons/9557,CLOSE
23768,persons/9268,persons/2543,CLOSE
23769,persons/3786,persons/2595,DISTANT
23770,persons/4931,persons/4101,DISTANT
23771,persons/2104,persons/7371,CLOSE
23772,persons/5426,persons/2492,CASUAL
23773,persons/4168,persons/9720,CLOSE
23774,persons/7015,persons/1241,CASUAL
23775,persons/9643,persons/2080,CASUAL
23776,persons/9396,persons/4074,DISTANT
23777,persons/410,persons/6978,DISTANT
23778,persons/7855,persons/2239,DISTANT
23779,persons/4820,persons/9267,CASUAL
23780,persons/8412,persons/8801,DISTANT
23781,persons/8547,persons/1989,CLOSE
23782,persons/7460,persons/403,DISTANT
23783,persons/6125,persons/5402,CASUAL
23784,persons/7926,persons/127,CASUAL
23785,persons/7605,persons/596,CASUAL
23786,persons/4619,persons/2297,CLOSE
23787,persons/9789,persons/6809,DISTANT
23788,persons/5061,persons/6078,CLOSE
23789,persons/7502,persons/6633,DISTANT
23790,persons/1692,persons/2273,CLOSE
23791,persons/6505,persons/582,DISTANT
23792,persons/1928,persons/5901,CLOSE
23793,persons/7931,persons/96,CASUAL
23794,persons/105,persons/5654,CLOSE
23795,persons/8857,persons/7431,CASUAL
23796,persons/8966,persons/3015,DISTANT
23797,persons/9583,persons/1956,CLOSE
23798,persons/2545,persons/4005,CASUAL
23799,persons/4031,persons/7410,CASUAL
23800,persons/1837,persons/7802,CLOSE
23801,persons/2613,persons/3901,DISTANT
23802,persons/7121,persons/3863,CASUAL
23803,persons/1709,persons/9037,CLOSE
23804,persons/2100,persons/4238,CLOSE
23805,persons/4625,persons/4766,DISTANT
23806,persons/9898,persons/2452,CASUAL
23807,persons/9686,persons/4654,CASUAL
23808,persons/8663,persons/7810,CLOSE
23809,persons/7123,persons/8285,CASUAL
23810,persons/9218,persons/6767,CLOSE
23811,persons/3744,persons/2,DISTANT
23812,persons/3086,persons/3312,CLOSE
23813,persons/9469,persons/8041,CLOSE
23814,persons/7588,persons/5089,CASUAL
23815,persons/9011,persons/7465,CLOSE
23816,persons/343,persons/3681,CASUAL
23817,persons/5533,persons/166,DISTANT
23818,persons/7090,persons/7967,DISTANT
23819,persons/7362,persons/2810,DISTANT
23820,persons/9547,persons/3575,CASUAL
23821,persons/1607,persons/8456,DISTANT
23822,persons/6290,persons/1407,CLOSE
23823,persons/5355,persons/2611,CASUAL
23824,persons/8871,persons/9951,DISTANT
23825,persons/6679,persons/5541,CLOSE
23826,persons/438,persons/2437,CASUAL
23827,persons/2248,persons/4933,CLOSE
23828,persons/1236,persons/261,DISTANT
23829,persons/2392,persons/6521,DISTANT
23830,persons/7045,persons/2198,CASUAL
23831,persons/4463,persons/7472,DISTANT
23832,persons/1955,persons/3243,DISTANT
23833,persons/342,persons/7638,DISTANT
23834,persons/7373,persons/2459,DISTANT
23835,persons/7557,persons/7733,CASUAL
23836,persons/7136,persons/5381,CLOSE
23837,persons/1838,persons/6970,DISTANT
23838,persons/3793,persons/3352,CASUAL
23839,persons/8774,persons/8704,DISTANT
23840,persons/1984,persons/2773,DISTANT
23841,persons/4678,persons/4348,DISTANT
23842,persons/1002,persons/446,CLOSE
23843,persons/8770,persons/5320,CASUAL
23844,persons/4122,persons/2033,CLOSE
23845,persons/6465,persons/8029,CLOSE
23846,persons/5186,persons/3072,DISTANT
23847,persons/3114,persons/1382,DISTANT
23848,persons/1843,persons/9681,CLOSE
23849,persons/9260,persons/3110,CASUAL
23850,persons/1643,persons/4036,DISTANT
23851,persons/8559,persons/588,DISTANT
23852,persons/3392,persons/30,CLOSE
23853,persons/336,persons/7075,DISTANT
23854,persons/5024,persons/4127,DISTANT
23855,persons/5715,persons/6261,DISTANT
23856,persons/4286,persons/6747,DISTANT
23857,persons/1398,persons/7213,CASUAL
23858,persons/5335,persons/4103,CASUAL
23859,persons/8674,persons/402,DISTANT
23860,persons/1997,persons/8192,DISTANT
23861,persons/4491,persons/2460,DISTANT
23862,persons/6885,persons/3310,CASUAL
23863,persons/3403,persons/1586,DISTANT
23864,persons/5141,persons/3,DISTANT
23865,persons/3064,persons/9637,CASUAL
23866,persons/6771,persons/2929,DISTANT
23867,persons/8094,persons/3378,CASUAL
23868,persons/5192,persons/7118,DISTANT
23869,persons/1832,persons/1654,DISTANT
23870,persons/7097,persons/1229,DISTANT
23871,persons/4511,persons/4165,DISTANT
23872,persons/3789,persons/2623,DISTANT
23873,persons/9908,persons/3151,DISTANT
23874,persons/3779,persons/9718,CLOSE
23875,persons/4333,persons/1282,CLOSE
23876,persons/7980,persons/2890,CASUAL
23877,persons/2918,persons/6212,CLOSE
23878,persons/6081,persons/9342,DISTANT
23879,persons/9265,persons/142,DISTANT
23880,persons/3090,persons/3943,CLOSE
23881,persons/4736,persons/4404,CASUAL
23882,persons/7458,persons/5546,DISTANT
23883,persons/6183,persons/2540,DISTANT
23884,persons/5036,persons/9848,CLOSE
23885,persons/6020,persons/9240,DISTANT
23886,persons/615,persons/2714,DISTANT
23887,persons/2608,persons/5851,DISTANT
23888,persons/626,persons/1263,CASUAL
23889,persons/17,persons/9521,CASUAL
23890,persons/9242,persons/2246,CASUAL
23891,persons/2654,persons/8679,DISTANT
23892,persons/4073,persons/7769,DISTANT
23893,persons/8330,persons/4565,CASUAL
23894,persons/7163,persons/2446,CASUAL
23895,persons/620,persons/3400,CASUAL
23896,persons/9607,persons/6810,CASUAL
23897,persons/3667,persons/2219,CLOSE
23898,persons/3306,persons/7316,DISTANT
23899,persons/1202,persons/2626,CLOSE
23900,persons/2634,persons/6614,DISTANT
23901,persons/8292,persons/9744,DISTANT
23902,persons/816,persons/4191,CLOSE
23903,persons/5542,persons/4617,CLOSE
23904,persons/6631,persons/337,DISTANT
23905,persons/63,persons/8797,CLOSE
23906,persons/9511,persons/5179,DISTANT
23907,persons/6847,persons/8433,DISTANT
23908,persons/1669,persons/6526,CASUAL
23909,persons/8754,persons/7372,CASUAL
23910,persons/311,persons/1633,DISTANT
23911,persons/708,persons/4530,CASUAL
23912,persons/3064,persons/2399,CLOSE
23913,persons/4178,persons/9378,DISTANT
23914,persons/4118,persons/1183,CASUAL
23915,persons/9393,persons/7868,DISTANT
23916,persons/3280,persons/6021,DISTANT
23917,persons/5601,persons/4570,CLOSE
23918,persons/1955,persons/4990,CLOSE
23919,persons/4576,persons/5401,CLOSE
23920,persons/2988,persons/1051,DISTANT
23921,persons/1543,persons/1455,CLOSE
23922,persons/1703,persons/1439,CLOSE
23923,persons/477,persons/1073,CASUAL
23924,persons/2472,persons/875,DISTANT
23925,persons/9410,persons/6978,CASUAL
23926,persons/1752,persons/5174,CASUAL
23927,persons/9361,persons/7875,DISTANT
23928,persons/4005,persons/6806,DISTANT
23929,persons/2487,persons/9273,CASUAL
23930,persons/818,persons/7960,CLOSE
23931,persons/8448,persons/7429,CASUAL
23932,persons/4201,persons/2114,DISTANT
23933,persons/6121,persons/2636,CLOSE
23934,persons/4704,persons/8813,CLOSE
23935,persons/2623,persons/849,CASUAL
23936,persons/2268,persons/2347,CLOSE
23937,persons/1982,persons/3587,CLOSE
23938,persons/5865,persons/23,CASUAL
23939,persons/1344,persons/6526,CLOSE
23940,persons/9858,persons/8859,CLOSE
23941,persons/1761,persons/1223,CLOSE
23942,persons/455,persons/3676,CASUAL
23943,persons/2798,persons/9712,CASUAL
23944,persons/3508,persons/3115,CASUAL
23945,persons/1232,persons/43,CASUAL
23946,persons/776,persons/2994,CASUAL
23947,persons/2278,persons/1478,CLOSE
23948,persons/6136,persons/1076,DISTANT
23949,persons/530,persons/389,DISTANT
23950,persons/1060,persons/7578,CLOSE
23951,persons/8064,persons/4416,DISTANT
23952,persons/5949,persons/6989,DISTANT
23953,persons/7940,persons/1404,CLOSE
23954,persons/1809,persons/3992,CLOSE
23955,persons/7811,persons/5280,CLOSE
23956,persons/2830,persons/5006,CASUAL
23957,persons/7284,persons/7273,CLOSE
23958,persons/5708,persons/7042,DISTANT
23959,persons/3189,persons/5907,CASUAL
23960,persons/4684,persons/3694,DISTANT
23961,persons/799,persons/1148,DISTANT
23962,persons/6818,persons/7644,CASUAL
23963,persons/7611,persons/3539,DISTANT
23964,persons/3142,persons/5276,CASUAL
23965,persons/6603,persons/4933,CLOSE
23966,persons/6530,persons/9622,DISTANT
23967,persons/737,persons/584,CLOSE
23968,persons/9111,persons/7009,DISTANT
23969,persons/5053,persons/6227,CASUAL
23970,persons/4552,persons/3495,DISTANT
23971,persons/4067,persons/7065,CASUAL
23972,persons/8222,persons/3978,DISTANT
23973,persons/6589,persons/9647,CASUAL
23974,persons/2030,persons/8183,CASUAL
23975,persons/855,persons/2268,DISTANT
23976,persons/8913,persons/672,CLOSE
23977,persons/9984,persons/545,CLOSE
23978,persons/6730,persons/9298,CLOSE
23979,persons/7569,persons/6721,CASUAL
23980,persons/3551,persons/3288,DISTANT
23981,persons/3231,persons/9116,CLOSE
23982,persons/3724,persons/4340,CLOSE
23983,persons/5712,persons/2515,CLOSE
23984,persons/9128,persons/1485,CLOSE
23985,persons/1867,persons/511,CASUAL
23986,persons/8302,persons/9230,CASUAL
23987,persons/7120,persons/5569,CASUAL
23988,persons/3249,persons/5490,DISTANT
23989,persons/5012,persons/6598,DISTANT
23990,persons/5426,persons/3728,CLOSE
23991,persons/3918,persons/1865,DISTANT
23992,persons/6825,persons/7127,DISTANT
23993,persons/9550,persons/7540,DISTANT
23994,persons/9279,persons/9190,CLOSE
23995,persons/54,persons/6807,CLOSE
23996,persons/5654,persons/4944,DISTANT
23997,persons/1232,persons/3349,CLOSE
23998,persons/1705,persons/6846,DISTANT
23999,persons/2170,persons/6667,CLOSE
24000,persons/966,persons/1423,CASUAL
24001,persons/9456,persons/8504,DISTANT
24002,persons/1425,persons/6159,CLOSE
24003,persons/7150,persons/2882,CLOSE
24004,persons/5170,persons/7504,CLOSE
24005,persons/2473,persons/2440,CASUAL
24006,persons/751,persons/7186,CASUAL
24007,persons/1381,persons/681,CASUAL
24008,persons/9824,persons/90,DISTANT
24009,persons/8648,persons/712,CASUAL
24010,persons/9390,persons/2461,DISTANT
24011,persons/5546,persons/9829,CLOSE
24012,persons/1516,persons/220,CASUAL
24013,persons/4127,persons/5009,CLOSE
24014,persons/7788,persons/816,CASUAL
24015,persons/2307,persons/4837,CASUAL
24016,persons/7347,persons/6915,CLOSE
24017,persons/567,persons/5528,CLOSE
24018,persons/3737,persons/2281,CASUAL
24019,persons/5757,persons/9168,CASUAL
24020,persons/642,persons/1649,CASUAL
24021,persons/6963,persons/6386,CLOSE
24022,persons/3969,persons/5727,CLOSE
24023,persons/841,persons/1765,CLOSE
24024,persons/8020,persons/6579,DISTANT
24025,persons/9508,persons/4224,CLOSE
24026,persons/3023,persons/4733,CASUAL
24027,persons/6845,persons/3699,DISTANT
24028,persons/223,persons/7175,CASUAL
24029,persons/2895,persons/1064,CASUAL
24030,persons/670,persons/8461,CASUAL
24031,persons/4798,persons/873,CLOSE
24032,persons/6956,persons/4485,DISTANT
24033,persons/5855,persons/1932,DISTANT
24034,persons/5007,persons/5588,CASUAL
24035,persons/2592,persons/4369,DISTANT
24036,persons/2677,persons/4638,CLOSE
24037,persons/3663,persons/5856,DISTANT
24038,persons/1754,persons/5518,CASUAL
24039,persons/2000,persons/9331,CLOSE
24040,persons/7268,persons/3438,CASUAL
24041,persons/9087,persons/1105,CASUAL
24042,persons/1522,persons/131,CLOSE
24043,persons/3278,persons/240,DISTANT
24044,persons/5706,persons/6797,CLOSE
24045,persons/7228,persons/3509,DISTANT
24046,persons/7694,persons/4044,CLOSE
24047,persons/4498,persons/9923,CLOSE
24048,persons/232,persons/4393,CASUAL
24049,persons/5570,persons/6403,CASUAL
24050,persons/3938,persons/5953,DISTANT
24051,persons/7105,persons/3186,DISTANT
24052,persons/7835,persons/5030,CASUAL
24053,persons/9908,persons/8094,CLOSE
24054,persons/6284,persons/313,CASUAL
24055,persons/9618,persons/4961,DISTANT
24056,persons/3360,persons/7632,CASUAL
24057,persons/5335,persons/7128,DISTANT
24058,persons/4908,persons/5365,CASUAL
24059,persons/5538,persons/1315,CASUAL
24060,persons/1806,persons/8669,DISTANT
24061,persons/8994,persons/630,CLOSE
24062,persons/8330,persons/3544,CASUAL
24063,persons/4152,persons/7656,CLOSE
24064,persons/5011,persons/6050,CLOSE
24065,persons/9182,persons/4180,DISTANT
24066,persons/4090,persons/8400,DISTANT
24067,persons/5576,persons/9530,CLOSE
24068,persons/4227,persons/7875,CASUAL
24069,persons/3967,persons/4398,CLOSE
24070,persons/7165,persons/4876,DISTANT
24071,persons/4540,persons/4124,CASUAL
24072,persons/9166,persons/1289,CASUAL
24073,persons/6429,persons/4,CASUAL
24074,persons/4158,persons/5726,CLOSE
24075,persons/6058,persons/7920,DISTANT
24076,persons/1390,persons/3640,DISTANT
24077,persons/3128,persons/8280,DISTANT
24078,persons/8441,persons/4042,CLOSE
24079,persons/350,persons/9164,CLOSE
24080,persons/7455,persons/8551,CLOSE
24081,persons/2136,persons/4182,CLOSE
24082,persons/3978,persons/6021,CASUAL
24083,persons/6794,persons/893,CLOSE
24084,persons/8796,persons/1401,CASUAL
24085,persons/4672,persons/4166,DISTANT
24086,persons/3837,persons/4601,CLOSE
24087,persons/6701,persons/3680,DISTANT
24088,persons/2733,persons/6971,CASUAL
24089,persons/4740,persons/3645,DISTANT
24090,persons/5976,persons/659,CASUAL
24091,persons/3533,persons/3835,CASUAL
24092,persons/1598,persons/548,DISTANT
24093,persons/1146,persons/937,CASUAL
24094,persons/36,persons/5573,CLOSE
24095,persons/5338,persons/4530,CASUAL
24096,persons/3718,persons/8893,DISTANT
24097,persons/1380,persons/9548,CLOSE
24098,persons/136,persons/3258,CASUAL
24099,persons/8954,persons/5252,CASUAL
24100,persons/7422,persons/708,CASUAL
24101,persons/5955,persons/6770,DISTANT
24102,persons/5481,persons/8328,CASUAL
24103,persons/2223,persons/6607,DISTANT
24104,persons/1819,persons/140,DISTANT
24105,persons/9012,persons/1448,CASUAL
24106,persons/6906,persons/3482,DISTANT
24107,persons/4247,persons/7967,CASUAL
24108,persons/5801,persons/3632,CASUAL
24109,persons/8100,persons/208,DISTANT
24110,persons/6550,persons/9223,CLOSE
24111,persons/3936,persons/7192,DISTANT
24112,persons/3269,persons/4434,DISTANT
24113,persons/4727,persons/5561,DISTANT
24114,persons/2151,persons/8544,CASUAL
24115,persons/5171,persons/9104,DISTANT
24116,persons/4219,persons/7596,CASUAL
24117,persons/7377,persons/3159,CLOSE
24118,persons/5901,persons/5086,DISTANT
24119,persons/6820,persons/1587,DISTANT
24120,persons/2562,persons/6445,CASUAL
24121,persons/1752,persons/1457,DISTANT
24122,persons/154,persons/4392,CASUAL
24123,persons/6326,persons/9682,CASUAL
24124,persons/7085,persons/1462,CASUAL
24125,persons/509,persons/2248,DISTANT
24126,persons/6304,persons/4416,CLOSE
24127,persons/717,persons/1933,CASUAL
24128,persons/7875,persons/9760,DISTANT
24129,persons/3292,persons/796,CASUAL
24130,persons/5587,persons/7717,DISTANT
24131,persons/1232,persons/9124,CLOSE
24132,persons/6727,persons/6526,CLOSE
24133,persons/2701,persons/7637,DISTANT
24134,persons/3173,persons/7569,CLOSE
24135,persons/5708,persons/9077,DISTANT
24136,persons/8248,persons/128,CLOSE
24137,persons/5506,persons/7294,CASUAL
24138,persons/1412,persons/1638,CLOSE
24139,persons/2622,persons/2425,CLOSE
24140,persons/3610,persons/3518,CASUAL
24141,persons/310,persons/1632,CASUAL
24142,persons/7736,persons/7724,CLOSE
24143,persons/8353,persons/5766,CASUAL
24144,persons/4901,persons/3219,CLOSE
24145,persons/4135,persons/5210,DISTANT
24146,persons/2680,persons/6676,CLOSE
24147,persons/2686,persons/5493,CASUAL
24148,persons/7188,persons/5567,CLOSE
24149,persons/7929,persons/8422,DISTANT
24150,persons/215,persons/2730,CLOSE
24151,persons/9538,persons/6616,CASUAL
24152,persons/2128,persons/4415,CLOSE
24153,persons/7366,persons/6594,DISTANT
24154,persons/745,persons/6801,DISTANT
24155,persons/5572,persons/7936,DISTANT
