_key,_from,_to,exposure
212065,persons/19220,persons/87988,CASUAL
212066,persons/91909,persons/75218,CLOSE
212067,persons/48229,persons/85720,CLOSE
212068,persons/85190,persons/24122,CASUAL
212069,persons/55007,persons/35342,DISTANT
212070,persons/14740,persons/90120,CLOSE
212071,persons/65863,persons/53051,CLOSE
212072,persons/74216,persons/30423,CASUAL
212073,persons/20228,persons/6702,CLOSE
212074,persons/60839,persons/4502,DISTANT
212075,persons/56546,persons/27393,CASUAL
212076,persons/38993,persons/56647,CASUAL
212077,persons/22103,persons/8465,CASUAL
212078,persons/33694,persons/95143,CLOSE
212079,persons/47657,persons/92134,CASUAL
212080,persons/93739,persons/76861,CASUAL
212081,persons/47908,persons/38997,CLOSE
212082,persons/40053,persons/8595,CASUAL
212083,persons/96895,persons/19053,DISTANT
212084,persons/72100,persons/77029,CASUAL
212085,persons/23563,persons/37239,CLOSE
212086,persons/52602,persons/32668,CASUAL
212087,persons/19004,persons/43211,DISTANT
212088,persons/18592,persons/24638,CLOSE
212089,persons/34577,persons/79761,DISTANT
212090,persons/63203,persons/96038,CLOSE
212091,persons/90148,persons/58803,CLOSE
212092,persons/73513,persons/65476,DISTANT
212093,persons/80703,persons/47204,DISTANT
212094,persons/45559,persons/88916,DISTANT
212095,persons/56206,persons/3202,CLOSE
212096,persons/36689,persons/8610,CLOSE
212097,persons/70823,persons/44911,CASUAL
212098,persons/46850,persons/37971,CLOSE
212099,persons/60703,persons/74324,CLOSE
212100,persons/28037,persons/24720,DISTANT
212101,persons/7343,persons/15691,DISTANT
212102,persons/23529,persons/94166,CASUAL
212103,persons/99581,persons/69528,CASUAL
212104,persons/21153,persons/49966,CASUAL
212105,persons/70,persons/86464,CASUAL
212106,persons/19020,persons/44116,CLOSE
212107,persons/22470,persons/8535,CASUAL
212108,persons/75912,persons/56636,CASUAL
212109,persons/35623,persons/59141,DISTANT
212110,persons/11608,persons/17036,CASUAL
212111,persons/60719,persons/29426,CLOSE
212112,persons/84038,persons/95817,DISTANT
212113,persons/27489,persons/78302,CASUAL
212114,persons/51534,persons/51672,CASUAL
212115,persons/99564,persons/63875,CASUAL
212116,persons/94213,persons/71256,CLOSE
212117,persons/29149,persons/31228,DISTANT
212118,persons/78021,persons/11440,DISTANT
212119,persons/67437,persons/66307,CASUAL
212120,persons/11736,persons/14488,CLOSE
212121,persons/62339,persons/73421,CASUAL
212122,persons/18871,persons/1112,DISTANT
212123,persons/25428,persons/1297,CASUAL
212124,persons/23066,persons/59201,DISTANT
212125,persons/9481,persons/31009,DISTANT
212126,persons/71245,persons/43498,CLOSE
212127,persons/83218,persons/82897,DISTANT
212128,persons/57777,persons/27804,CASUAL
212129,persons/18313,persons/88573,CLOSE
212130,persons/79364,persons/88772,DISTANT
212131,persons/87641,persons/60738,CLOSE
212132,persons/64542,persons/18429,DISTANT
212133,persons/49587,persons/65386,DISTANT
212134,persons/39840,persons/97755,CLOSE
212135,persons/65819,persons/51510,CASUAL
212136,persons/93177,persons/88484,CLOSE
212137,persons/23254,persons/23989,DISTANT
212138,persons/90013,persons/5866,CLOSE
212139,persons/58829,persons/54266,CASUAL
212140,persons/90202,persons/24605,CASUAL
212141,persons/85597,persons/38000,DISTANT
212142,persons/41583,persons/58614,DISTANT
212143,persons/7054,persons/84622,CASUAL
212144,persons/94976,persons/23065,CASUAL
212145,persons/14790,persons/36234,DISTANT
212146,persons/81582,persons/15475,CASUAL
212147,persons/75697,persons/74671,CASUAL
212148,persons/19927,persons/27609,DISTANT
212149,persons/38043,persons/54943,DISTANT
212150,persons/27983,persons/34951,CLOSE
212151,persons/17477,persons/43025,CLOSE
212152,persons/75863,persons/96406,DISTANT
212153,persons/1464,persons/68905,CLOSE
212154,persons/72997,persons/21526,CASUAL
212155,persons/51638,persons/69498,CLOSE
212156,persons/46817,persons/51329,CLOSE
212157,persons/92517,persons/67201,CASUAL
212158,persons/15734,persons/50133,DISTANT
212159,persons/44549,persons/79087,CASUAL
212160,persons/1693,persons/58834,CASUAL
212161,persons/79434,persons/39779,CLOSE
212162,persons/31014,persons/13256,DISTANT
212163,persons/95964,persons/82128,CLOSE
212164,persons/65863,persons/8696,CLOSE
212165,persons/56711,persons/53808,CLOSE
212166,persons/47078,persons/36799,DISTANT
212167,persons/18311,persons/72055,DISTANT
212168,persons/50048,persons/16687,CLOSE
212169,persons/87836,persons/26532,CASUAL
212170,persons/47351,persons/49643,DISTANT
212171,persons/94109,persons/28985,DISTANT
212172,persons/20758,persons/37036,DISTANT
212173,persons/44415,persons/90462,DISTANT
212174,persons/78561,persons/28474,CASUAL
212175,persons/86342,persons/90981,DISTANT
212176,persons/32488,persons/82958,CLOSE
212177,persons/79748,persons/61791,DISTANT
212178,persons/61830,persons/54275,CLOSE
212179,persons/34569,persons/51835,DISTANT
212180,persons/31045,persons/217,CASUAL
212181,persons/44597,persons/37965,CASUAL
212182,persons/72244,persons/98566,CLOSE
212183,persons/27982,persons/73853,CASUAL
212184,persons/30138,persons/3355,DISTANT
212185,persons/32797,persons/61207,CASUAL
212186,persons/66912,persons/6230,CASUAL
212187,persons/87328,persons/70952,CLOSE
212188,persons/25130,persons/71397,CASUAL
212189,persons/41063,persons/1825,CASUAL
212190,persons/50074,persons/20872,CLOSE
212191,persons/65854,persons/79347,CLOSE
212192,persons/90261,persons/45680,DISTANT
212193,persons/3560,persons/17271,CASUAL
212194,persons/87616,persons/71628,CASUAL
212195,persons/14260,persons/49520,DISTANT
212196,persons/24440,persons/11536,CASUAL
212197,persons/41326,persons/52524,DISTANT
212198,persons/17130,persons/70472,CASUAL
212199,persons/86844,persons/8071,DISTANT
212200,persons/29578,persons/14969,CLOSE
212201,persons/14934,persons/78336,DISTANT
212202,persons/59166,persons/28454,CLOSE
212203,persons/96874,persons/12167,DISTANT
212204,persons/47555,persons/65002,CLOSE
212205,persons/67688,persons/50702,DISTANT
212206,persons/91217,persons/17032,CASUAL
212207,persons/29853,persons/40728,CLOSE
212208,persons/68661,persons/15747,CASUAL
212209,persons/84133,persons/88113,CLOSE
212210,persons/94888,persons/24521,CASUAL
212211,persons/5918,persons/58231,CLOSE
212212,persons/64031,persons/84962,CLOSE
212213,persons/44876,persons/31528,CLOSE
212214,persons/82619,persons/60878,DISTANT
212215,persons/56616,persons/96570,CLOSE
212216,persons/18838,persons/59347,CLOSE
212217,persons/62861,persons/84840,CLOSE
212218,persons/44502,persons/65403,CASUAL
212219,persons/21104,persons/8690,CLOSE
212220,persons/86542,persons/70543,CASUAL
212221,persons/32030,persons/24531,CASUAL
212222,persons/66298,persons/65591,CASUAL
212223,persons/10762,persons/94617,DISTANT
212224,persons/85055,persons/17473,DISTANT
212225,persons/66561,persons/4660,CASUAL
212226,persons/27175,persons/98321,CLOSE
212227,persons/61857,persons/23269,DISTANT
212228,persons/73274,persons/23106,DISTANT
212229,persons/99602,persons/33796,DISTANT
212230,persons/88181,persons/45477,CLOSE
212231,persons/8554,persons/53867,CLOSE
212232,persons/93249,persons/77976,CASUAL
212233,persons/74024,persons/59122,CASUAL
212234,persons/93852,persons/69766,DISTANT
212235,persons/75574,persons/917,CASUAL
212236,persons/21250,persons/79992,DISTANT
212237,persons/53301,persons/33827,CASUAL
212238,persons/2007,persons/48647,DISTANT
212239,persons/59902,persons/26336,CASUAL
212240,persons/29443,persons/72820,DISTANT
212241,persons/32386,persons/66171,DISTANT
212242,persons/39076,persons/92811,DISTANT
212243,persons/46957,persons/27011,DISTANT
212244,persons/74686,persons/42224,DISTANT
212245,persons/40618,persons/21489,DISTANT
212246,persons/92230,persons/26507,CASUAL
212247,persons/63847,persons/75260,CASUAL
212248,persons/56134,persons/78419,CASUAL
212249,persons/72699,persons/19285,CASUAL
212250,persons/6849,persons/65578,CLOSE
212251,persons/67577,persons/92840,CLOSE
212252,persons/90925,persons/80200,CASUAL
212253,persons/27716,persons/22530,CLOSE
212254,persons/15648,persons/56247,CLOSE
212255,persons/52989,persons/54197,DISTANT
212256,persons/44898,persons/21502,DISTANT
212257,persons/25700,persons/54089,CLOSE
212258,persons/730,persons/21594,CASUAL
212259,persons/63654,persons/53226,CLOSE
212260,persons/85206,persons/52056,DISTANT
212261,persons/94992,persons/53522,DISTANT
212262,persons/61897,persons/68178,CLOSE
212263,persons/90898,persons/55292,CASUAL
212264,persons/24130,persons/92509,CASUAL
212265,persons/12414,persons/82675,CASUAL
212266,persons/50258,persons/8295,CLOSE
212267,persons/34474,persons/61948,CASUAL
212268,persons/35517,persons/61098,CLOSE
212269,persons/6879,persons/97519,CLOSE
212270,persons/29016,persons/55299,CASUAL
212271,persons/30812,persons/99306,CASUAL
212272,persons/55853,persons/13359,DISTANT
212273,persons/576,persons/12143,CASUAL
212274,persons/50086,persons/2403,DISTANT
212275,persons/91406,persons/5883,DISTANT
212276,persons/71143,persons/26438,CLOSE
212277,persons/49088,persons/57775,CASUAL
212278,persons/40272,persons/2135,DISTANT
212279,persons/46576,persons/3397,CASUAL
212280,persons/44071,persons/886,CLOSE
212281,persons/32358,persons/45879,CLOSE
212282,persons/28808,persons/80638,CLOSE
212283,persons/56576,persons/82177,CLOSE
212284,persons/12474,persons/57039,CLOSE
212285,persons/27832,persons/66693,DISTANT
212286,persons/42508,persons/53784,DISTANT
212287,persons/19253,persons/51517,CLOSE
212288,persons/13309,persons/99320,CLOSE
212289,persons/77548,persons/79523,DISTANT
212290,persons/11367,persons/71284,CASUAL
212291,persons/29361,persons/8664,CASUAL
212292,persons/30287,persons/491,CLOSE
212293,persons/38104,persons/53979,CLOSE
212294,persons/11695,persons/40920,CASUAL
212295,persons/92644,persons/67486,CLOSE
212296,persons/6335,persons/72912,CLOSE
212297,persons/91484,persons/38132,CASUAL
212298,persons/93555,persons/88747,CLOSE
212299,persons/47062,persons/40761,DISTANT
212300,persons/18626,persons/3119,CASUAL
212301,persons/62675,persons/60582,CLOSE
212302,persons/59822,persons/15208,CLOSE
212303,persons/98225,persons/17030,CLOSE
212304,persons/53296,persons/12627,CLOSE
212305,persons/58740,persons/71852,CLOSE
212306,persons/91550,persons/94560,CLOSE
212307,persons/74794,persons/26097,DISTANT
212308,persons/24355,persons/88059,CASUAL
212309,persons/13587,persons/18286,CASUAL
212310,persons/51768,persons/6799,CASUAL
212311,persons/37959,persons/48126,CASUAL
212312,persons/81329,persons/57688,CASUAL
212313,persons/97212,persons/24496,DISTANT
212314,persons/33288,persons/75120,CASUAL
212315,persons/35009,persons/5120,DISTANT
212316,persons/65664,persons/58550,DISTANT
212317,persons/15352,persons/51707,CLOSE
212318,persons/87600,persons/30999,DISTANT
212319,persons/617,persons/55108,DISTANT
212320,persons/78443,persons/70045,CASUAL
212321,persons/44645,persons/38435,CLOSE
212322,persons/11225,persons/70324,CLOSE
212323,persons/56540,persons/21631,DISTANT
212324,persons/25221,persons/31819,CLOSE
212325,persons/19034,persons/10522,CLOSE
212326,persons/99560,persons/82554,CLOSE
212327,persons/86667,persons/10586,CASUAL
212328,persons/39032,persons/23709,DISTANT
212329,persons/52720,persons/64662,DISTANT
212330,persons/68668,persons/78604,DISTANT
212331,persons/80955,persons/25380,CLOSE
212332,persons/65148,persons/7062,DISTANT
212333,persons/95768,persons/2261,DISTANT
212334,persons/56719,persons/64442,CASUAL
212335,persons/98790,persons/21565,DISTANT
212336,persons/87683,persons/36357,CLOSE
212337,persons/64039,persons/2381,CLOSE
212338,persons/65048,persons/16666,DISTANT
212339,persons/89842,persons/64363,CASUAL
212340,persons/57371,persons/46541,CLOSE
212341,persons/91797,persons/32858,CASUAL
212342,persons/53212,persons/59270,CASUAL
212343,persons/90616,persons/93772,CASUAL
212344,persons/75830,persons/50534,CASUAL
212345,persons/75657,persons/83934,CLOSE
212346,persons/88315,persons/46179,CLOSE
212347,persons/38742,persons/62994,CLOSE
212348,persons/33966,persons/37842,CLOSE
212349,persons/46036,persons/59400,CASUAL
212350,persons/29223,persons/15027,DISTANT
212351,persons/12155,persons/76113,DISTANT
212352,persons/8950,persons/76086,CASUAL
212353,persons/59094,persons/51292,DISTANT
212354,persons/78284,persons/13283,CASUAL
212355,persons/64587,persons/26740,DISTANT
212356,persons/26180,persons/24897,CLOSE
212357,persons/81440,persons/68343,CASUAL
212358,persons/4297,persons/38982,DISTANT
212359,persons/66088,persons/9726,DISTANT
212360,persons/83085,persons/88812,DISTANT
212361,persons/46424,persons/44966,CASUAL
212362,persons/8127,persons/30957,DISTANT
212363,persons/75533,persons/68837,DISTANT
212364,persons/35467,persons/69352,DISTANT
212365,persons/10187,persons/96706,CASUAL
212366,persons/66075,persons/81948,CASUAL
212367,persons/75993,persons/82447,CLOSE
212368,persons/9306,persons/64435,CASUAL
212369,persons/10885,persons/25897,CLOSE
212370,persons/68171,persons/62108,DISTANT
212371,persons/85487,persons/74425,CASUAL
212372,persons/36490,persons/84089,DISTANT
212373,persons/91844,persons/63591,CLOSE
212374,persons/78690,persons/21649,CLOSE
212375,persons/12968,persons/19503,CASUAL
212376,persons/59568,persons/17120,CLOSE
212377,persons/28023,persons/33384,DISTANT
212378,persons/96564,persons/65475,DISTANT
212379,persons/25718,persons/58481,CLOSE
212380,persons/61778,persons/63344,CASUAL
212381,persons/80655,persons/54789,DISTANT
212382,persons/81024,persons/91485,CLOSE
212383,persons/57462,persons/78324,DISTANT
212384,persons/81610,persons/32020,DISTANT
212385,persons/47600,persons/87170,CLOSE
212386,persons/80525,persons/97688,CLOSE
212387,persons/95035,persons/54573,CASUAL
212388,persons/98631,persons/49195,DISTANT
212389,persons/44958,persons/48826,CASUAL
212390,persons/14541,persons/85491,CASUAL
212391,persons/90026,persons/49413,CLOSE
212392,persons/25841,persons/72390,CASUAL
212393,persons/77915,persons/31118,DISTANT
212394,persons/6489,persons/8893,DISTANT
212395,persons/93805,persons/16040,CLOSE
212396,persons/15473,persons/10125,CLOSE
212397,persons/44376,persons/48678,CASUAL
212398,persons/43287,persons/64650,CLOSE
212399,persons/92417,persons/19071,DISTANT
212400,persons/16897,persons/1611,CASUAL
212401,persons/68727,persons/49095,CLOSE
212402,persons/52720,persons/93390,DISTANT
212403,persons/91275,persons/34808,DISTANT
212404,persons/37483,persons/74867,CLOSE
212405,persons/50386,persons/3007,DISTANT
212406,persons/4914,persons/20267,CLOSE
212407,persons/50364,persons/26270,DISTANT
212408,persons/60889,persons/29465,DISTANT
212409,persons/90641,persons/54045,CLOSE
212410,persons/116,persons/67975,CASUAL
212411,persons/21285,persons/92169,DISTANT
212412,persons/24300,persons/30527,DISTANT
212413,persons/86182,persons/66609,CLOSE
212414,persons/57530,persons/67786,DISTANT
212415,persons/16492,persons/25361,DISTANT
212416,persons/33536,persons/60844,CASUAL
212417,persons/11869,persons/29872,DISTANT
212418,persons/19303,persons/1236,DISTANT
212419,persons/59469,persons/88791,DISTANT
212420,persons/43163,persons/44528,CASUAL
212421,persons/65588,persons/18088,CLOSE
212422,persons/83544,persons/34797,CLOSE
212423,persons/11357,persons/75956,CASUAL
212424,persons/64513,persons/9091,CLOSE
212425,persons/2520,persons/96645,CASUAL
212426,persons/67102,persons/67385,CLOSE
212427,persons/25844,persons/64763,CLOSE
212428,persons/72115,persons/75882,DISTANT
212429,persons/90814,persons/2146,DISTANT
212430,persons/67643,persons/87007,CLOSE
212431,persons/76320,persons/18232,CLOSE
212432,persons/35213,persons/15024,DISTANT
212433,persons/67265,persons/12870,CASUAL
212434,persons/73430,persons/4245,DISTANT
212435,persons/32077,persons/76350,CLOSE
212436,persons/32930,persons/21869,CASUAL
212437,persons/75053,persons/90346,DISTANT
212438,persons/34059,persons/96235,CASUAL
212439,persons/90933,persons/17198,CLOSE
212440,persons/58923,persons/78069,CASUAL
212441,persons/95661,persons/60584,CLOSE
212442,persons/72675,persons/75646,DISTANT
212443,persons/96409,persons/27747,CLOSE
212444,persons/51792,persons/59639,DISTANT
212445,persons/46433,persons/35505,CASUAL
212446,persons/36259,persons/45770,CASUAL
212447,persons/71068,persons/75917,CASUAL
212448,persons/57893,persons/34696,CASUAL
212449,persons/54497,persons/39466,CLOSE
212450,persons/5797,persons/80066,DISTANT
212451,persons/85278,persons/64272,CLOSE
212452,persons/84366,persons/55384,CASUAL
